DATA,DIA,MES,ANO,PRODUTO,QTDE,VLRUNT,TOTAL
20210122,22,01,2021,110209611015002,4.03,46,185.38
20210122,22,01,2021,110209611015002,4.55,2,9.1
20210122,22,01,2021,110209611015002,4.63,4.5,20.84
20210122,22,01,2021,110209611015002,4.81,0.6,2.89
20210122,22,01,2021,110209611015002,4.81,1,4.81
20210122,22,01,2021,110209611015002,4.81,1.15,5.53
20210122,22,01,2021,110209611015002,4.81,2.1,10.1
20210122,22,01,2021,110209611015002,4.81,2.3,11.06
20210122,22,01,2021,110209611015002,4.81,3,14.43
20210122,22,01,2021,110209611015002,5.2,91.7,476.84
20210123,23,01,2021,110209611015002,3.4,3,10.2
20210123,23,01,2021,110209611015002,4.14,62,256.68
20210123,23,01,2021,110209611015002,4.14,77,318.78
20210123,23,01,2021,110209611015002,4.14,128.45,531.78
20210123,23,01,2021,110209611015002,5.4,3.8,20.52
20210125,25,01,2021,110209611015002,0.56,14,7.84
20210125,25,01,2021,110209611015002,3.4,27,91.8
20210125,25,01,2021,110209611015002,3.7,24.1,89.17
20210125,25,01,2021,110209611015002,4.55,2.2,10.01
20210125,25,01,2021,110209611015002,4.81,0.6,2.89
20210125,25,01,2021,110209611015002,4.81,1,4.81
20210125,25,01,2021,110209611015002,4.81,3,14.43
20210125,25,01,2021,110209611015002,5.2,8.3,43.16
20210125,25,01,2021,110209611015002,5.235,1,5.24
20210125,25,01,2021,110209611015002,5.4,0.15,0.81
20210125,25,01,2021,110209611015002,5.47,14.2,77.67
20210126,26,01,2021,110209611015002,0.47,1,0.47
20210126,26,01,2021,110209611015002,3.7,8.7,32.19
20210126,26,01,2021,110209611015002,3.7,16.7,61.79
20210126,26,01,2021,110209611015002,3.7,17.3,64.01
20210126,26,01,2021,110209611015002,3.7,19,70.3
20210126,26,01,2021,110209611015002,3.7,21.1,78.07
20210126,26,01,2021,110209611015002,3.7,22.8,84.36
20210126,26,01,2021,110209611015002,3.7,47.9,177.23
20210126,26,01,2021,110209611015002,4.14,47.5,196.65
20210126,26,01,2021,110209611015002,4.14,52.4,216.94
20210126,26,01,2021,110209611015002,4.14,74,306.36
20210126,26,01,2021,110209611015002,4.14,89.32,369.78
20210126,26,01,2021,110209611015002,4.55,2,9.1
20210126,26,01,2021,110209611015002,4.55,3,13.65
20210126,26,01,2021,110209611015002,4.55,3.6,16.38
20210126,26,01,2021,110209611015002,4.81,0.1,0.48
20210126,26,01,2021,110209611015002,4.81,0.15,0.72
20210126,26,01,2021,110209611015002,4.81,1,4.81
20210126,26,01,2021,110209611015002,4.81,1.1,5.29
20210126,26,01,2021,110209611015002,4.81,1.5,7.22
20210126,26,01,2021,110209611015002,4.81,2,9.62
20210126,26,01,2021,110209611015002,4.81,2.4,11.54
20210126,26,01,2021,110209611015002,4.81,2.9,13.95
20210126,26,01,2021,110209611015002,4.81,3,14.43
20210126,26,01,2021,110209611015002,4.81,3.2,15.39
20210126,26,01,2021,110209611015002,4.81,3.46,16.64
20210126,26,01,2021,110209611015002,4.81,4,19.24
20210126,26,01,2021,110209611015002,4.81,5,24.05
20210126,26,01,2021,110209611015002,4.81,6,28.86
20210126,26,01,2021,110209611015002,4.81,8,38.48
20210126,26,01,2021,110209611015002,5.4,0.6,3.24
20210126,26,01,2021,110209611015002,6.6,13.1,86.46
20210127,27,01,2021,110209611015002,3.7,6.8,25.16
20210127,27,01,2021,110209611015002,3.7,7.9,29.23
20210127,27,01,2021,110209611015002,3.7,11,40.7
20210127,27,01,2021,110209611015002,3.7,14.3,52.91
20210127,27,01,2021,110209611015002,3.7,15.9,58.83
20210127,27,01,2021,110209611015002,3.7,16.8,62.16
20210127,27,01,2021,110209611015002,3.7,18,66.6
20210127,27,01,2021,110209611015002,3.7,18.3,67.71
20210127,27,01,2021,110209611015002,3.7,19.1,70.67
20210127,27,01,2021,110209611015002,3.7,22,81.4
20210127,27,01,2021,110209611015002,3.7,36.9,136.53
20210127,27,01,2021,110209611015002,4.55,2,9.1
20210127,27,01,2021,110209611015002,4.81,0.1,0.48
20210127,27,01,2021,110209611015002,4.81,0.25,1.2
20210127,27,01,2021,110209611015002,4.81,0.5,2.4
20210127,27,01,2021,110209611015002,4.81,0.6,2.89
20210127,27,01,2021,110209611015002,4.81,0.8,3.85
20210127,27,01,2021,110209611015002,4.81,1,4.81
20210127,27,01,2021,110209611015002,4.81,1.25,6.01
20210127,27,01,2021,110209611015002,4.81,1.3,6.25
20210127,27,01,2021,110209611015002,4.81,1.9,9.14
20210127,27,01,2021,110209611015002,4.81,2,9.62
20210127,27,01,2021,110209611015002,4.81,2.2,10.58
20210127,27,01,2021,110209611015002,4.81,3,14.43
20210127,27,01,2021,110209611015002,4.81,3.1,14.91
20210127,27,01,2021,110209611015002,4.81,3.55,17.08
20210127,27,01,2021,110209611015002,4.81,6,28.86
20210127,27,01,2021,110209611015002,4.81,6.2,29.82
20210127,27,01,2021,110209611015002,5.2,1.9,9.88
20210127,27,01,2021,110209611015002,5.21,3,15.63
20210127,27,01,2021,110209611015002,6.9,10.9,75.21
20210128,28,01,2021,110209611015002,0.48,10,4.8
20210128,28,01,2021,110209611015002,4,1200,4800
20210128,28,01,2021,110209611015002,4.14,19.2,79.49
20210128,28,01,2021,110209611015002,4.14,32.7,135.38
20210128,28,01,2021,110209611015002,4.14,63.9,264.55
20210128,28,01,2021,110209611015002,4.14,126.1,522.05
20210128,28,01,2021,110209611015002,4.55,1.6,7.28
20210128,28,01,2021,110209611015002,4.55,18.3,83.27
20210128,28,01,2021,110209611015002,4.81,0.5,2.4
20210128,28,01,2021,110209611015002,4.81,0.7,3.37
20210128,28,01,2021,110209611015002,4.81,1,4.81
20210128,28,01,2021,110209611015002,4.81,1.3,6.25
20210128,28,01,2021,110209611015002,4.81,1.5,7.22
20210128,28,01,2021,110209611015002,4.81,2,9.62
20210128,28,01,2021,110209611015002,4.81,2.4,11.54
20210128,28,01,2021,110209611015002,4.81,3.6,17.32
20210128,28,01,2021,110209611015002,4.81,4,19.24
20210128,28,01,2021,110209611015002,5.93,8.7,51.59
20210129,29,01,2021,110209611015002,4.03,29.9,120.5
20210129,29,01,2021,110209611015002,4.63,4.5,20.84
20210129,29,01,2021,110209611015002,4.81,2,9.62
20210129,29,01,2021,110209611015002,4.81,3,14.43
20210129,29,01,2021,110209611015002,4.81,3.5,16.84
20210129,29,01,2021,110209611015002,4.81,6,28.86
20210129,29,01,2021,110209611015002,5.2,144.2,749.84
20210129,29,01,2021,110209611015002,5.4,5,27
20210130,30,01,2021,110209611015002,3.4,5,17
20210130,30,01,2021,110209611015002,4.14,34,140.76
20210130,30,01,2021,110209611015002,4.14,102.3,423.52
20210130,30,01,2021,110209611015002,4.14,130.9,541.93
20210130,30,01,2021,110209611015002,5.4,57,307.8
20210201,01,02,2021,110209611015002,0.56,22.1,12.38
20210201,01,02,2021,110209611015002,3.4,46.7,158.78
20210201,01,02,2021,110209611015002,3.7,30.4,112.48
20210201,01,02,2021,110209611015002,4.81,0.3,1.44
20210201,01,02,2021,110209611015002,4.81,0.35,1.68
20210201,01,02,2021,110209611015002,4.81,0.37,1.78
20210201,01,02,2021,110209611015002,4.81,1.5,7.22
20210201,01,02,2021,110209611015002,4.81,4,19.24
20210201,01,02,2021,110209611015002,4.81,27.9,134.19
20210201,01,02,2021,110209611015002,5.2,1,5.2
20210201,01,02,2021,110209611015002,5.2,1.1,5.72
20210201,01,02,2021,110209611015002,5.4,0.5,2.7
20210202,02,02,2021,110209611015002,0.47,1,0.47
20210202,02,02,2021,110209611015002,3.7,12.2,45.14
20210202,02,02,2021,110209611015002,3.7,15.4,56.98
20210202,02,02,2021,110209611015002,3.7,17.5,64.75
20210202,02,02,2021,110209611015002,3.7,24.9,92.13
20210202,02,02,2021,110209611015002,3.7,28.4,105.08
20210202,02,02,2021,110209611015002,4.14,37.5,155.25
20210202,02,02,2021,110209611015002,4.14,53.1,219.83
20210202,02,02,2021,110209611015002,4.14,75,310.5
20210202,02,02,2021,110209611015002,4.81,0.15,0.72
20210202,02,02,2021,110209611015002,4.81,0.45,2.16
20210202,02,02,2021,110209611015002,4.81,1,4.81
20210202,02,02,2021,110209611015002,4.81,1.15,5.53
20210202,02,02,2021,110209611015002,4.81,1.2,5.77
20210202,02,02,2021,110209611015002,4.81,2.3,11.06
20210202,02,02,2021,110209611015002,4.81,2.5,12.03
20210202,02,02,2021,110209611015002,4.81,3,14.43
20210202,02,02,2021,110209611015002,4.81,3.5,16.84
20210202,02,02,2021,110209611015002,4.81,4,19.24
20210202,02,02,2021,110209611015002,4.81,4.3,20.68
20210202,02,02,2021,110209611015002,4.81,4.65,22.37
20210202,02,02,2021,110209611015002,4.81,4.9,23.57
20210202,02,02,2021,110209611015002,4.81,6.4,30.78
20210202,02,02,2021,110209611015002,5.4,0.4,2.16
20210203,03,02,2021,110209611015002,3.7,5.2,19.24
20210203,03,02,2021,110209611015002,3.7,7.4,27.38
20210203,03,02,2021,110209611015002,3.7,8.5,31.45
20210203,03,02,2021,110209611015002,3.7,12.4,45.88
20210203,03,02,2021,110209611015002,3.7,13.3,49.21
20210203,03,02,2021,110209611015002,3.7,14.7,54.39
20210203,03,02,2021,110209611015002,3.7,15.3,56.61
20210203,03,02,2021,110209611015002,3.7,17.2,63.64
20210203,03,02,2021,110209611015002,3.7,18.9,69.93
20210203,03,02,2021,110209611015002,3.7,19,70.3
20210203,03,02,2021,110209611015002,3.7,24.2,89.54
20210203,03,02,2021,110209611015002,3.7,24.4,90.28
20210203,03,02,2021,110209611015002,4.14,163.55,677.1
20210203,03,02,2021,110209611015002,4.81,0.15,0.72
20210203,03,02,2021,110209611015002,4.81,0.4,1.92
20210203,03,02,2021,110209611015002,4.81,0.7,3.37
20210203,03,02,2021,110209611015002,4.81,1,4.81
20210203,03,02,2021,110209611015002,4.81,1.1,5.29
20210203,03,02,2021,110209611015002,4.81,1.55,7.46
20210203,03,02,2021,110209611015002,4.81,1.7,8.18
20210203,03,02,2021,110209611015002,4.81,2,9.62
20210203,03,02,2021,110209611015002,4.81,2.4,11.54
20210203,03,02,2021,110209611015002,4.81,2.9,13.95
20210203,03,02,2021,110209611015002,4.81,3,14.43
20210203,03,02,2021,110209611015002,4.81,3.3,15.87
20210203,03,02,2021,110209611015002,4.81,3.9,18.76
20210203,03,02,2021,110209611015002,4.81,4,19.24
20210203,03,02,2021,110209611015002,4.81,5,24.05
20210203,03,02,2021,110209611015002,4.81,6.4,30.78
20210203,03,02,2021,110209611015002,5.21,1.5,7.82
20210203,03,02,2021,110209611015002,5.72,4.5,25.74
20210204,04,02,2021,110209611015002,4,1500,6000
20210204,04,02,2021,110209611015002,4.14,13.6,56.3
20210204,04,02,2021,110209611015002,4.14,43.7,180.92
20210204,04,02,2021,110209611015002,4.14,61.4,254.2
20210204,04,02,2021,110209611015002,4.14,67.1,277.79
20210204,04,02,2021,110209611015002,4.81,0.15,0.72
20210204,04,02,2021,110209611015002,4.81,0.5,2.4
20210204,04,02,2021,110209611015002,4.81,0.9,4.33
20210204,04,02,2021,110209611015002,4.81,1,4.81
20210204,04,02,2021,110209611015002,4.81,1.55,7.46
20210204,04,02,2021,110209611015002,4.81,2,9.62
20210204,04,02,2021,110209611015002,4.81,2.4,11.54
20210204,04,02,2021,110209611015002,4.81,2.5,12.03
20210204,04,02,2021,110209611015002,4.81,3,14.43
20210204,04,02,2021,110209611015002,4.81,3.5,16.84
20210204,04,02,2021,110209611015002,4.81,4,19.24
20210204,04,02,2021,110209611015002,4.81,5,24.05
20210205,05,02,2021,110209611015002,4.03,49.2,198.28
20210205,05,02,2021,110209611015002,4.63,8.5,39.35
20210205,05,02,2021,110209611015002,4.81,1.1,5.29
20210205,05,02,2021,110209611015002,4.81,1.3,6.25
20210205,05,02,2021,110209611015002,4.81,1.5,7.22
20210205,05,02,2021,110209611015002,4.81,3,14.43
20210205,05,02,2021,110209611015002,4.81,3.2,15.39
20210205,05,02,2021,110209611015002,4.81,4,19.24
20210205,05,02,2021,110209611015002,5.2,168.4,875.68
20210205,05,02,2021,110209611015002,6.29,4,25.16
20210205,05,02,2021,110209611015002,6.54,5.5,6.54
20210206,06,02,2021,110209611015002,3.4,4.1,13.94
20210206,06,02,2021,110209611015002,4.14,60,248.4
20210206,06,02,2021,110209611015002,4.14,80,331.2
20210206,06,02,2021,110209611015002,4.14,164.92,682.76
20210206,06,02,2021,110209611015002,4.81,3,14.43
20210206,06,02,2021,110209611015002,5.4,3.9,21.06
20210208,08,02,2021,110209611015002,0.56,19,10.64
20210208,08,02,2021,110209611015002,3.4,14.3,48.62
20210208,08,02,2021,110209611015002,3.7,25.2,93.24
20210208,08,02,2021,110209611015002,4.81,0.5,2.4
20210208,08,02,2021,110209611015002,4.81,0.55,2.65
20210208,08,02,2021,110209611015002,4.81,1,4.81
20210208,08,02,2021,110209611015002,4.81,2,9.62
20210208,08,02,2021,110209611015002,5.2,0.8,4.16
20210208,08,02,2021,110209611015002,5.4,1,5.4
20210208,08,02,2021,110209611015002,5.47,61.2,334.76
20210208,08,02,2021,110209611015002,5.72,4,22.88
20210208,08,02,2021,110209611015002,6.54,15.7,102.68
20210209,09,02,2021,110209611015002,0.47,2,0.94
20210209,09,02,2021,110209611015002,3.7,3.5,12.95
20210209,09,02,2021,110209611015002,3.7,13.4,49.58
20210209,09,02,2021,110209611015002,3.7,14.2,52.54
20210209,09,02,2021,110209611015002,3.7,16.6,61.42
20210209,09,02,2021,110209611015002,3.7,20.4,75.48
20210209,09,02,2021,110209611015002,3.7,21.6,79.92
20210209,09,02,2021,110209611015002,3.7,35,129.5
20210209,09,02,2021,110209611015002,4.14,31.5,130.41
20210209,09,02,2021,110209611015002,4.14,49.7,205.76
20210209,09,02,2021,110209611015002,4.14,54.9,227.29
20210209,09,02,2021,110209611015002,4.14,144.3,597.4
20210209,09,02,2021,110209611015002,4.55,2,9.1
20210209,09,02,2021,110209611015002,4.81,0.1,0.48
20210209,09,02,2021,110209611015002,4.81,0.15,0.72
20210209,09,02,2021,110209611015002,4.81,0.2,0.96
20210209,09,02,2021,110209611015002,4.81,0.9,4.33
20210209,09,02,2021,110209611015002,4.81,1,4.81
20210209,09,02,2021,110209611015002,4.81,1.15,5.53
20210209,09,02,2021,110209611015002,4.81,1.5,7.22
20210209,09,02,2021,110209611015002,4.81,1.55,7.46
20210209,09,02,2021,110209611015002,4.81,1.8,8.66
20210209,09,02,2021,110209611015002,4.81,1.9,9.14
20210209,09,02,2021,110209611015002,4.81,2,9.62
20210209,09,02,2021,110209611015002,4.81,2.45,11.78
20210209,09,02,2021,110209611015002,4.81,2.55,12.27
20210209,09,02,2021,110209611015002,4.81,2.6,12.51
20210209,09,02,2021,110209611015002,4.81,3,14.43
20210209,09,02,2021,110209611015002,4.81,3.1,14.91
20210209,09,02,2021,110209611015002,4.81,3.6,17.32
20210209,09,02,2021,110209611015002,4.81,5,24.05
20210209,09,02,2021,110209611015002,4.81,5.5,26.46
20210209,09,02,2021,110209611015002,4.81,6,28.86
20210209,09,02,2021,110209611015002,4.81,6.1,29.34
20210209,09,02,2021,110209611015002,4.81,7,33.67
20210209,09,02,2021,110209611015002,5.2,2,10.4
20210209,09,02,2021,110209611015002,5.4,1,5.4
20210209,09,02,2021,110209611015002,5.72,1,5.72
20210209,09,02,2021,110209611015002,5.72,2,11.44
20210209,09,02,2021,110209611015002,6.6,8.2,54.12
20210210,10,02,2021,110209611015002,3.7,9.1,33.67
20210210,10,02,2021,110209611015002,3.7,12,44.4
20210210,10,02,2021,110209611015002,3.7,16.4,60.68
20210210,10,02,2021,110209611015002,3.7,16.5,61.05
20210210,10,02,2021,110209611015002,3.7,19,70.3
20210210,10,02,2021,110209611015002,3.7,19.1,70.67
20210210,10,02,2021,110209611015002,3.7,22.3,82.51
20210210,10,02,2021,110209611015002,3.7,25.4,93.98
20210210,10,02,2021,110209611015002,3.7,29.4,108.78
20210210,10,02,2021,110209611015002,3.7,33,122.1
20210210,10,02,2021,110209611015002,4.55,2,9.1
20210210,10,02,2021,110209611015002,4.81,0.5,2.4
20210210,10,02,2021,110209611015002,4.81,0.6,2.89
20210210,10,02,2021,110209611015002,4.81,0.75,3.61
20210210,10,02,2021,110209611015002,4.81,1,4.81
20210210,10,02,2021,110209611015002,4.81,1.05,5.05
20210210,10,02,2021,110209611015002,4.81,1.1,5.29
20210210,10,02,2021,110209611015002,4.81,1.25,6.01
20210210,10,02,2021,110209611015002,4.81,1.37,6.59
20210210,10,02,2021,110209611015002,4.81,1.5,7.22
20210210,10,02,2021,110209611015002,4.81,1.65,7.94
20210210,10,02,2021,110209611015002,4.81,2,9.62
20210210,10,02,2021,110209611015002,4.81,2.25,10.82
20210210,10,02,2021,110209611015002,4.81,2.31,11.11
20210210,10,02,2021,110209611015002,4.81,2.6,12.51
20210210,10,02,2021,110209611015002,4.81,2.75,13.23
20210210,10,02,2021,110209611015002,4.81,3.6,17.32
20210210,10,02,2021,110209611015002,4.81,4,19.24
20210210,10,02,2021,110209611015002,4.81,4.2,20.2
20210210,10,02,2021,110209611015002,4.81,4.8,23.09
20210210,10,02,2021,110209611015002,4.81,6,28.86
20210210,10,02,2021,110209611015002,5.2,1,5.2
20210210,10,02,2021,110209611015002,5.21,4,20.84
20210211,11,02,2021,110209611015002,0.48,10,4.8
20210211,11,02,2021,110209611015002,4,100,400
20210211,11,02,2021,110209611015002,4.14,13.5,55.89
20210211,11,02,2021,110209611015002,4.14,64.9,268.69
20210211,11,02,2021,110209611015002,4.14,92.4,382.54
20210211,11,02,2021,110209611015002,4.14,109.6,453.74
20210211,11,02,2021,110209611015002,4.55,1.5,6.83
20210211,11,02,2021,110209611015002,4.81,0.4,1.92
20210211,11,02,2021,110209611015002,4.81,0.6,2.89
20210211,11,02,2021,110209611015002,4.81,1,4.81
20210211,11,02,2021,110209611015002,4.81,1.1,5.29
20210211,11,02,2021,110209611015002,4.81,1.3,6.25
20210211,11,02,2021,110209611015002,4.81,1.37,6.59
20210211,11,02,2021,110209611015002,4.81,3,14.43
20210211,11,02,2021,110209611015002,4.81,4,19.24
20210211,11,02,2021,110209611015002,4.81,5,24.05
20210211,11,02,2021,110209611015002,5.4,3,16.2
20210211,11,02,2021,110209611015002,5.4,20,108
20210211,11,02,2021,110209611015002,5.72,19,108.68
20210212,12,02,2021,110209611015002,4.03,30,120.9
20210212,12,02,2021,110209611015002,4.63,6.5,30.1
20210212,12,02,2021,110209611015002,4.81,1.9,9.14
20210212,12,02,2021,110209611015002,4.81,2,9.62
20210212,12,02,2021,110209611015002,4.81,3,14.43
20210212,12,02,2021,110209611015002,4.81,3.6,17.32
20210212,12,02,2021,110209611015002,4.81,3.9,18.76
20210212,12,02,2021,110209611015002,4.81,4,19.24
20210212,12,02,2021,110209611015002,5.2,161.5,839.8
20210212,12,02,2021,110209611015002,5.72,4,22.88
20210212,12,02,2021,110209611015002,6.54,1.5,9.81
20210213,13,02,2021,110209611015002,3.4,4.5,15.3
20210213,13,02,2021,110209611015002,4.14,63,260.82
20210213,13,02,2021,110209611015002,4.14,81,335.34
20210213,13,02,2021,110209611015002,4.14,133,550.62
20210213,13,02,2021,110209611015002,5.4,3,16.2
20210215,15,02,2021,110209611015002,3.4,18.4,62.56
20210215,15,02,2021,110209611015002,3.7,15,55.5
20210215,15,02,2021,110209611015002,4.81,0.5,2.4
20210215,15,02,2021,110209611015002,4.81,1,4.81
20210215,15,02,2021,110209611015002,4.81,3,14.43
20210215,15,02,2021,110209611015002,4.81,3.9,18.76
20210215,15,02,2021,110209611015002,4.81,4,19.24
20210215,15,02,2021,110209611015002,5.4,0.01,0.05
20210216,16,02,2021,110209611015002,3.7,5.4,19.98
20210216,16,02,2021,110209611015002,3.7,10.1,37.37
20210216,16,02,2021,110209611015002,3.7,12.7,46.99
20210216,16,02,2021,110209611015002,3.7,15.1,55.87
20210216,16,02,2021,110209611015002,3.7,21.1,78.07
20210216,16,02,2021,110209611015002,3.7,24.7,91.39
20210216,16,02,2021,110209611015002,3.7,32,118.4
20210216,16,02,2021,110209611015002,4.14,28.2,116.75
20210216,16,02,2021,110209611015002,4.14,42.5,175.95
20210216,16,02,2021,110209611015002,4.14,61.4,254.2
20210216,16,02,2021,110209611015002,4.14,85.9,355.63
20210216,16,02,2021,110209611015002,4.81,0.13,0.63
20210216,16,02,2021,110209611015002,4.81,0.36,1.73
20210216,16,02,2021,110209611015002,4.81,0.57,2.74
20210216,16,02,2021,110209611015002,4.81,0.75,3.61
20210216,16,02,2021,110209611015002,4.81,1,4.81
20210216,16,02,2021,110209611015002,4.81,1.45,6.97
20210216,16,02,2021,110209611015002,4.81,2,9.62
20210216,16,02,2021,110209611015002,4.81,2.1,10.1
20210216,16,02,2021,110209611015002,4.81,2.2,10.58
20210216,16,02,2021,110209611015002,4.81,2.6,12.51
20210216,16,02,2021,110209611015002,4.81,2.9,13.95
20210216,16,02,2021,110209611015002,4.81,3,14.43
20210216,16,02,2021,110209611015002,4.81,3.9,18.76
20210216,16,02,2021,110209611015002,4.81,4,19.24
20210216,16,02,2021,110209611015002,4.81,4.1,19.72
20210216,16,02,2021,110209611015002,4.81,4.5,21.65
20210216,16,02,2021,110209611015002,4.81,5,24.05
20210216,16,02,2021,110209611015002,4.81,6,28.86
20210216,16,02,2021,110209611015002,5.4,1.5,8.1
20210216,16,02,2021,110209611015002,5.4,2.6,14.04
20210216,16,02,2021,110209611015002,6.54,2,13.08
20210217,17,02,2021,110209611015002,3.7,6.6,24.42
20210217,17,02,2021,110209611015002,3.7,8.3,30.71
20210217,17,02,2021,110209611015002,3.7,14.5,53.65
20210217,17,02,2021,110209611015002,3.7,15.1,55.87
20210217,17,02,2021,110209611015002,3.7,17.3,64.01
20210217,17,02,2021,110209611015002,3.7,17.9,66.23
20210217,17,02,2021,110209611015002,3.7,21.2,78.44
20210217,17,02,2021,110209611015002,3.7,22.7,83.99
20210217,17,02,2021,110209611015002,3.7,31.2,115.44
20210217,17,02,2021,110209611015002,4.81,0.2,0.96
20210217,17,02,2021,110209611015002,4.81,0.75,3.61
20210217,17,02,2021,110209611015002,4.81,1,4.81
20210217,17,02,2021,110209611015002,4.81,1.2,5.77
20210217,17,02,2021,110209611015002,4.81,1.5,7.22
20210217,17,02,2021,110209611015002,4.81,1.9,9.14
20210217,17,02,2021,110209611015002,4.81,2.75,13.23
20210217,17,02,2021,110209611015002,4.81,3,14.43
20210217,17,02,2021,110209611015002,4.81,3.7,17.8
20210217,17,02,2021,110209611015002,4.81,4,19.24
20210217,17,02,2021,110209611015002,4.81,4.7,22.61
20210217,17,02,2021,110209611015002,4.81,4.8,23.09
20210217,17,02,2021,110209611015002,4.81,5,24.05
20210217,17,02,2021,110209611015002,4.81,6,28.86
20210217,17,02,2021,110209611015002,4.81,6.9,33.19
20210217,17,02,2021,110209611015002,5.2,1,5.2
20210217,17,02,2021,110209611015002,5.2,2.1,10.92
20210217,17,02,2021,110209611015002,5.21,3.9,20.32
20210217,17,02,2021,110209611015002,5.72,2,11.44
20210218,18,02,2021,110209611015002,4,600,2400
20210218,18,02,2021,110209611015002,4.14,5.4,22.36
20210218,18,02,2021,110209611015002,4.14,46.2,191.27
20210218,18,02,2021,110209611015002,4.14,59.8,247.57
20210218,18,02,2021,110209611015002,4.14,188,778.32
20210218,18,02,2021,110209611015002,4.81,0.4,1.92
20210218,18,02,2021,110209611015002,4.81,0.5,2.4
20210218,18,02,2021,110209611015002,4.81,1,4.81
20210218,18,02,2021,110209611015002,4.81,1.15,5.53
20210218,18,02,2021,110209611015002,4.81,1.35,6.49
20210218,18,02,2021,110209611015002,4.81,1.5,7.22
20210218,18,02,2021,110209611015002,4.81,2.9,13.95
20210218,18,02,2021,110209611015002,4.81,3,14.43
20210218,18,02,2021,110209611015002,4.81,4,19.24
20210218,18,02,2021,110209611015002,4.81,5,24.05
20210218,18,02,2021,110209611015002,4.81,5.2,25.01
20210218,18,02,2021,110209611015002,4.81,7,33.67
20210218,18,02,2021,110209611015002,5.2,1,5.2
20210218,18,02,2021,110209611015002,5.2,1.5,7.8
20210218,18,02,2021,110209611015002,5.2,3.5,18.2
20210218,18,02,2021,110209611015002,5.4,3,16.2
20210219,19,02,2021,110209611015002,4.03,36,145.08
20210219,19,02,2021,110209611015002,4.63,5.5,25.47
20210219,19,02,2021,110209611015002,4.81,0.75,3.61
20210219,19,02,2021,110209611015002,4.81,0.8,3.85
20210219,19,02,2021,110209611015002,4.81,1,4.81
20210219,19,02,2021,110209611015002,4.81,1.5,7.22
20210219,19,02,2021,110209611015002,4.81,1.9,9.14
20210219,19,02,2021,110209611015002,4.81,3,14.43
20210219,19,02,2021,110209611015002,4.81,3.5,16.84
20210219,19,02,2021,110209611015002,5.2,1.5,7.8
20210219,19,02,2021,110209611015002,5.2,198.7,1033.24
20210219,19,02,2021,110209611015002,5.5,1.5,8.25
20210220,20,02,2021,110209611015002,3.4,1.5,5.1
20210220,20,02,2021,110209611015002,4.14,38,157.32
20210220,20,02,2021,110209611015002,4.14,70,289.8
20210220,20,02,2021,110209611015002,4.14,128.6,532.4
20210220,20,02,2021,110209611015002,5.4,2.5,13.5
20210222,22,02,2021,110209611015002,3.4,22,74.8
20210222,22,02,2021,110209611015002,3.7,25.6,94.72
20210222,22,02,2021,110209611015002,4.81,0.6,2.89
20210222,22,02,2021,110209611015002,4.81,1,4.81
20210222,22,02,2021,110209611015002,4.81,1.2,5.77
20210222,22,02,2021,110209611015002,4.81,2,9.62
20210222,22,02,2021,110209611015002,4.81,3,14.43
20210222,22,02,2021,110209611015002,4.81,4.1,19.72
20210222,22,02,2021,110209611015002,5.2,6.1,31.72
20210222,22,02,2021,110209611015002,5.235,6.3,32.98
20210222,22,02,2021,110209611015002,5.4,0.1,0.54
20210222,22,02,2021,110209611015002,5.4,10.5,56.7
20210222,22,02,2021,110209611015002,5.47,22.6,123.62
20210222,22,02,2021,110209611015002,5.72,2.5,14.3
20210222,22,02,2021,110209611015002,6.54,12.3,80.44
20210223,23,02,2021,110209611015002,0.47,2,0.94
20210223,23,02,2021,110209611015002,3.7,6.4,23.68
20210223,23,02,2021,110209611015002,3.7,14.5,53.65
20210223,23,02,2021,110209611015002,3.7,17.4,64.38
20210223,23,02,2021,110209611015002,3.7,20.2,74.74
20210223,23,02,2021,110209611015002,3.7,23.3,86.21
20210223,23,02,2021,110209611015002,3.7,35,129.5
20210223,23,02,2021,110209611015002,4.14,1,4.14
20210223,23,02,2021,110209611015002,4.14,31.7,131.24
20210223,23,02,2021,110209611015002,4.14,61.3,253.78
20210223,23,02,2021,110209611015002,4.14,132.5,548.55
20210223,23,02,2021,110209611015002,4.55,1,4.55
20210223,23,02,2021,110209611015002,4.81,0.1,0.48
20210223,23,02,2021,110209611015002,4.81,0.15,0.72
20210223,23,02,2021,110209611015002,4.81,0.9,4.33
20210223,23,02,2021,110209611015002,4.81,1,4.81
20210223,23,02,2021,110209611015002,4.81,2,9.62
20210223,23,02,2021,110209611015002,4.81,2.1,10.1
20210223,23,02,2021,110209611015002,4.81,2.2,10.58
20210223,23,02,2021,110209611015002,4.81,2.25,10.82
20210223,23,02,2021,110209611015002,4.81,2.4,11.54
20210223,23,02,2021,110209611015002,4.81,3,14.43
20210223,23,02,2021,110209611015002,4.81,3.1,14.91
20210223,23,02,2021,110209611015002,4.81,3.6,17.32
20210223,23,02,2021,110209611015002,4.81,3.8,18.28
20210223,23,02,2021,110209611015002,4.81,3.9,18.76
20210223,23,02,2021,110209611015002,4.81,4,19.24
20210223,23,02,2021,110209611015002,4.81,5,24.05
20210223,23,02,2021,110209611015002,4.81,5.25,25.25
20210223,23,02,2021,110209611015002,4.81,6,28.86
20210223,23,02,2021,110209611015002,4.81,6.2,29.82
